,Unnamed: 0,Investigation.Type,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Year,Month.Abbr,Day.Name.Abbr,City,State,Total.Passengers,Fatality_Rate
97,97.0,Accident,1995-07-11,"MCCALL, ID",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Go-around,Probable Cause,1995.0,Jul,Tue,MCCALL, ID,2.0,0.0
98,98.0,Accident,1995-07-12,"VAN BUREN, AR",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Approach,Probable Cause,1995.0,Jul,Wed,VAN BUREN, AR,3.0,0.0
99,99.0,Accident,1995-07-13,"HILTON HEAD ISL, SC",United States,Fatal,Destroyed,Airplane,Piper,PA-32R-300,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Approach,Probable Cause,1995.0,Jul,Thu,HILTON HEAD ISL, SC,2.0,100.0
100,100.0,Accident,1995-07-15,"BIG BEAR CITY, CA",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,1995.0,Jul,Sat,BIG BEAR CITY, CA,2.0,0.0
101,101.0,Accident,1995-07-15,"FESTUS, MO",United States,Fatal,Destroyed,Airplane,Piper,PA-32-300,1.0,Reciprocating,Personal,3.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,1995.0,Jul,Sat,FESTUS, MO,4.0,75.0
102,102.0,Accident,1995-07-15,"STATESVILLE, NC",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,0.0,2.0,0.0,2.0,VMC,Takeoff,Probable Cause,1995.0,Jul,Sat,STATESVILLE, NC,4.0,0.0
103,103.0,Accident,1995-07-16,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1995.0,Jul,Sun,ANCHORAGE, AK,2.0,0.0
104,104.0,Accident,1995-07-19,"FRANKLIN, NC",United States,Non-Fatal,Substantial,Airplane,Piper,PA-38-112,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,1995.0,Jul,Wed,FRANKLIN, NC,1.0,0.0
105,105.0,Accident,1995-07-21,"WATERTOWN, WI",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-24-250,1.0,Reciprocating,Personal,0.0,1.0,0.0,2.0,VMC,Cruise,Probable Cause,1995.0,Jul,Fri,WATERTOWN, WI,3.0,0.0
106,106.0,Accident,1995-07-21,"LAKEVIEW, OR",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Maneuvering,Probable Cause,1995.0,Jul,Fri,LAKEVIEW, OR,2.0,0.0
107,107.0,Accident,1995-07-21,"VERSAILLES, MO",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1995.0,Jul,Fri,VERSAILLES, MO,2.0,0.0
108,108.0,Accident,1995-07-21,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Climb,Probable Cause,1995.0,Jul,Fri,ANCHORAGE, AK,2.0,0.0
109,109.0,Accident,1995-07-22,"POESTENKILL, NY",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-235,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,1995.0,Jul,Sat,POESTENKILL, NY,1.0,0.0
110,110.0,Accident,1995-07-22,"SAN LUIS OBISPO, CA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-151,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Takeoff,Probable Cause,1995.0,Jul,Sat,SAN LUIS OBISPO, CA,2.0,0.0
111,111.0,Accident,1995-07-23,"AVOCA, PA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,1995.0,Jul,Sun,AVOCA, PA,1.0,0.0
112,112.0,Accident,1995-07-23,"SANTA PAULA, CA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,1995.0,Jul,Sun,SANTA PAULA, CA,1.0,0.0
113,113.0,Accident,1995-07-26,"TYONEK, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,1995.0,Jul,Wed,TYONEK, AK,2.0,0.0
114,114.0,Accident,1995-07-30,"KINGMAN, KS",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,0.0,0.0,0.0,5.0,VMC,Takeoff,Probable Cause,1995.0,Jul,Sun,KINGMAN, KS,5.0,0.0
115,115.0,Accident,1995-08-01,"NIKISKI, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Takeoff,Probable Cause,1995.0,Aug,Tue,NIKISKI, AK,4.0,0.0
116,116.0,Accident,1995-08-03,"STERLING, AK",United States,Non-Fatal,None,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Cruise,Probable Cause,1995.0,Aug,Thu,STERLING, AK,3.0,0.0
117,117.0,Accident,1995-08-03,"MONROE, LA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-23-250,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Descent,Probable Cause,1995.0,Aug,Thu,MONROE, LA,1.0,0.0
118,118.0,Accident,1995-08-04,"FIFIELD, WI",United States,Fatal,Destroyed,Airplane,Piper,PA-28-181,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Descent,Probable Cause,1995.0,Aug,Fri,FIFIELD, WI,2.0,100.0
119,119.0,Accident,1995-08-04,"KETCHIKAN, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,1995.0,Aug,Fri,KETCHIKAN, AK,1.0,0.0
120,120.0,Accident,1995-08-04,"CIRCLE, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Takeoff,Probable Cause,1995.0,Aug,Fri,CIRCLE, AK,2.0,0.0
121,121.0,Accident,1995-08-05,"ENGLEWOOD, CO",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-180,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,1995.0,Aug,Sat,ENGLEWOOD, CO,4.0,0.0
122,122.0,Accident,1995-08-06,"HUDSON, CO",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-28-180,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Takeoff,Probable Cause,1995.0,Aug,Sun,HUDSON, CO,1.0,0.0
123,123.0,Accident,1995-08-06,"SEKIU, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Cruise,Probable Cause,1995.0,Aug,Sun,SEKIU, WA,4.0,0.0
124,124.0,Accident,1995-08-06,"ENGLEWOOD, CO",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1995.0,Aug,Sun,ENGLEWOOD, CO,1.0,0.0
125,125.0,Accident,1995-08-08,"CORDOVA, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,1995.0,Aug,Tue,CORDOVA, AK,1.0,0.0
126,126.0,Accident,1995-08-09,"WEST KINGSTON, RI",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1995.0,Aug,Wed,WEST KINGSTON, RI,1.0,0.0
127,127.0,Accident,1995-08-10,"OVERGAARD, AZ",United States,Non-Fatal,Substantial,Airplane,Piper,PA-23-250,2.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Approach,Probable Cause,1995.0,Aug,Thu,OVERGAARD, AZ,2.0,0.0
128,128.0,Accident,1995-08-10,"ANIAK, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1995.0,Aug,Thu,ANIAK, AK,2.0,0.0
129,129.0,Accident,1995-08-11,"PULASKI, TN",United States,Fatal,Destroyed,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Takeoff,Probable Cause,1995.0,Aug,Fri,PULASKI, TN,2.0,100.0
130,130.0,Accident,1995-08-12,"NEW PRAGUE, MN",United States,Non-Fatal,Destroyed,Airplane,Piper,J3C-65,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Approach,Probable Cause,1995.0,Aug,Sat,NEW PRAGUE, MN,2.0,0.0
131,131.0,Accident,1995-08-12,"NORFOLK, MA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1995.0,Aug,Sat,NORFOLK, MA,1.0,0.0
132,132.0,Accident,1995-08-15,"OWYHEE, OR",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,Probable Cause,1995.0,Aug,Tue,OWYHEE, OR,1.0,0.0
133,133.0,Accident,1995-08-15,"CHAMPAIGN, IL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-38-112,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,1995.0,Aug,Tue,CHAMPAIGN, IL,2.0,0.0
134,134.0,Accident,1995-08-19,"FAYETTEVILLE, AR",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32R-300,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Approach,Probable Cause,1995.0,Aug,Sat,FAYETTEVILLE, AR,4.0,0.0
135,135.0,Accident,1995-08-25,"SOUTH BOSTON, VA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-150,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,1995.0,Aug,Fri,SOUTH BOSTON, VA,1.0,0.0
136,136.0,Accident,1995-08-26,"WICHITA FALLS, TX",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-32R-300,1.0,Reciprocating,Personal,0.0,3.0,0.0,0.0,VMC,Takeoff,Probable Cause,1995.0,Aug,Sat,WICHITA FALLS, TX,3.0,0.0
137,137.0,Accident,1995-08-27,"FORT COLLINS, CO",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1995.0,Aug,Sun,FORT COLLINS, CO,1.0,0.0
138,138.0,Accident,1995-08-27,"FORT COLLINS, CO",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1995.0,Aug,Sun,FORT COLLINS, CO,1.0,0.0
139,139.0,Accident,1995-08-27,"OSAGE BEACH, MO",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32-300,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1995.0,Aug,Sun,OSAGE BEACH, MO,2.0,0.0
140,140.0,Accident,1995-08-29,"AROCK, OR",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,1995.0,Aug,Tue,AROCK, OR,3.0,0.0
141,141.0,Accident,1995-09-03,"MT PLEASANT, UT",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,0.0,0.0,4.0,0.0,VMC,Climb,Probable Cause,1995.0,Sep,Sun,MT PLEASANT, UT,4.0,0.0
142,142.0,Accident,1995-09-03,"SHERIDAN, WY",United States,Fatal,Substantial,Airplane,Piper,PA-24-250,1.0,Reciprocating,Personal,2.0,2.0,0.0,0.0,VMC,Takeoff,Probable Cause,1995.0,Sep,Sun,SHERIDAN, WY,4.0,50.0
143,143.0,Accident,1995-09-04,"MISSING, WA",United States,Fatal,Destroyed,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,Unknown,Unknown,Probable Cause,1995.0,Sep,Mon,MISSING, WA,3.0,100.0
144,144.0,Accident,1995-09-09,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1995.0,Sep,Sat,ANCHORAGE, AK,1.0,0.0
145,145.0,Accident,1995-09-09,"PALMER, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Maneuvering,Probable Cause,1995.0,Sep,Sat,PALMER, AK,2.0,0.0
146,146.0,Accident,1995-09-10,"MOORESVILLE, NC",United States,Non-Fatal,Substantial,Airplane,Piper,J3C-65,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,Probable Cause,1995.0,Sep,Sun,MOORESVILLE, NC,2.0,0.0
147,147.0,Accident,1995-09-11,"LYONS, WI",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1995.0,Sep,Mon,LYONS, WI,2.0,0.0
148,148.0,Accident,1995-09-11,"BIG DELTA, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,Probable Cause,1995.0,Sep,Mon,BIG DELTA, AK,1.0,0.0
149,149.0,Accident,1995-09-15,"DALTON, GA",United States,Fatal,Destroyed,Airplane,Piper,PA-34-200T,2.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Climb,Probable Cause,1995.0,Sep,Fri,DALTON, GA,2.0,100.0
150,150.0,Accident,1995-09-15,"BAKERSFIELD, CA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,1995.0,Sep,Fri,BAKERSFIELD, CA,1.0,0.0
151,151.0,Accident,1995-09-17,"PARKER DAM, CA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28R-200,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Go-around,Probable Cause,1995.0,Sep,Sun,PARKER DAM, CA,2.0,0.0
152,152.0,Accident,1995-09-17,"ANIAK, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1995.0,Sep,Sun,ANIAK, AK,1.0,0.0
153,153.0,Accident,1995-09-18,"AUBURN, MA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,1995.0,Sep,Mon,AUBURN, MA,2.0,0.0
154,154.0,Accident,1995-09-23,"ST. AUGUSTINE, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32-260,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,1995.0,Sep,Sat,ST. AUGUSTINE, FL,2.0,0.0
155,155.0,Accident,1995-09-24,"LUDINGTON, MI",United States,Non-Fatal,Substantial,Airplane,Piper,PA-24-250,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Cruise,Probable Cause,1995.0,Sep,Sun,LUDINGTON, MI,1.0,0.0
156,156.0,Accident,1995-09-29,"RUTLAND, VT",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,1995.0,Sep,Fri,RUTLAND, VT,3.0,0.0
157,157.0,Accident,1995-09-29,"WARMINSTER, PA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-151,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Approach,Probable Cause,1995.0,Sep,Fri,WARMINSTER, PA,4.0,0.0
158,158.0,Accident,1995-10-07,"TYONEK, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,Probable Cause,1995.0,Oct,Sat,TYONEK, AK,2.0,0.0
159,159.0,Accident,1995-10-08,"BIRD-IN-HAND, PA",United States,Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,1.0,1.0,0.0,0.0,VMC,Approach,Probable Cause,1995.0,Oct,Sun,BIRD-IN-HAND, PA,2.0,50.0
160,160.0,Accident,1995-10-09,"TUCSON, AZ",United States,Non-Fatal,Substantial,Airplane,Piper,J3C-65,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,1995.0,Oct,Mon,TUCSON, AZ,1.0,0.0
161,161.0,Accident,1995-10-10,"OPA LOCKA, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-23-250,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1995.0,Oct,Tue,OPA LOCKA, FL,1.0,0.0
162,162.0,Accident,1995-10-15,"CRAWFORDSVILLE, IN",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-22,1.0,Reciprocating,Personal,0.0,0.0,3.0,0.0,VMC,Descent,Probable Cause,1995.0,Oct,Sun,CRAWFORDSVILLE, IN,3.0,0.0
163,163.0,Accident,1995-10-17,"RED DEVIL, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Cruise,Probable Cause,1995.0,Oct,Tue,RED DEVIL, AK,1.0,0.0
164,164.0,Accident,1995-10-19,"GIRDWOOD, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1995.0,Oct,Thu,GIRDWOOD, AK,1.0,0.0
165,165.0,Accident,1995-10-21,"BATTLE MOUNTAIN, NV",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Approach,Probable Cause,1995.0,Oct,Sat,BATTLE MOUNTAIN, NV,1.0,0.0
166,166.0,Accident,1995-10-24,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,1995.0,Oct,Tue,ANCHORAGE, AK,1.0,0.0
167,167.0,Accident,1995-10-29,"CONGRESS, AZ",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,Probable Cause,1995.0,Oct,Sun,CONGRESS, AZ,2.0,0.0
168,168.0,Accident,1995-10-30,"LEBANON, VA",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-28-180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,1995.0,Oct,Mon,LEBANON, VA,1.0,0.0
169,169.0,Accident,1995-11-03,"FORT WORTH, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-180,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,1995.0,Nov,Fri,FORT WORTH, TX,3.0,0.0
170,170.0,Accident,1995-11-09,"MARCO ISLAND, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,1995.0,Nov,Thu,MARCO ISLAND, FL,1.0,0.0
171,171.0,Accident,1995-11-10,"FOND DU LAC, WI",United States,Fatal,Destroyed,Airplane,Piper,PA-28-151,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Descent,Probable Cause,1995.0,Nov,Fri,FOND DU LAC, WI,2.0,100.0
172,172.0,Accident,1995-11-14,"SYRACUSE, UT",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,1995.0,Nov,Tue,SYRACUSE, UT,1.0,0.0
173,173.0,Accident,1995-11-15,"SEELEY LAKE, MT",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-160,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1995.0,Nov,Wed,SEELEY LAKE, MT,2.0,0.0
174,174.0,Accident,1995-11-15,"LA GRANDE, OR",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Standing,Probable Cause,1995.0,Nov,Wed,LA GRANDE, OR,1.0,0.0
175,175.0,Accident,1995-11-16,"HEBER SPRINGS, AR",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,Probable Cause,1995.0,Nov,Thu,HEBER SPRINGS, AR,1.0,0.0
176,176.0,Accident,1995-11-20,"FULLERTON, CA",United States,Fatal,Destroyed,Airplane,Piper,PA-32-300,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,IMC,Approach,Probable Cause,1995.0,Nov,Mon,FULLERTON, CA,3.0,100.0
177,177.0,Accident,1995-11-20,"DURHAM, NC",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,1995.0,Nov,Mon,DURHAM, NC,1.0,0.0
178,178.0,Accident,1995-11-23,"FORT LAUDERDALE, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32-300,1.0,Reciprocating,Personal,0.0,0.0,3.0,0.0,VMC,Approach,Probable Cause,1995.0,Nov,Thu,FORT LAUDERDALE, FL,3.0,0.0
179,179.0,Accident,1995-11-25,"LAKE PLACID, NY",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28R-200,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1995.0,Nov,Sat,LAKE PLACID, NY,2.0,0.0
180,180.0,Accident,1995-12-03,"SOMERSET, PA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Cruise,Probable Cause,1995.0,Dec,Sun,SOMERSET, PA,2.0,0.0
181,181.0,Accident,1995-12-03,"MERIDEN, CT",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1995.0,Dec,Sun,MERIDEN, CT,2.0,0.0
182,182.0,Accident,1995-12-06,"LAUPAHOEHOE, HI",United States,Fatal,Destroyed,Airplane,Piper,PA-23-250,2.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,1995.0,Dec,Wed,LAUPAHOEHOE, HI,1.0,100.0
183,183.0,Accident,1995-12-11,"STEUBEN, WI",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-23-250,2.0,Reciprocating,Personal,0.0,3.0,1.0,0.0,IMC,Cruise,Probable Cause,1995.0,Dec,Mon,STEUBEN, WI,4.0,0.0
184,184.0,Accident,1995-12-22,"WALLER, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-160,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Approach,Probable Cause,1995.0,Dec,Fri,WALLER, TX,3.0,0.0
185,185.0,Accident,1995-12-23,"DEATH VALLEY, CA",United States,Fatal,Destroyed,Airplane,Piper,PA-24-250,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,1995.0,Dec,Sat,DEATH VALLEY, CA,1.0,100.0
186,186.0,Accident,1995-12-23,"KAPOWSIN, WA",United States,Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,1995.0,Dec,Sat,KAPOWSIN, WA,2.0,100.0
187,187.0,Accident,1995-12-27,"KAUFMAN, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA-24-250,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Cruise,Probable Cause,1995.0,Dec,Wed,KAUFMAN, TX,2.0,0.0
188,188.0,Accident,1996-01-01,"LEHI, UT",United States,Fatal,Destroyed,Airplane,Piper,PA-28-235,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,1996.0,Jan,Mon,LEHI, UT,1.0,100.0
189,189.0,Accident,1996-01-03,"CAMAS, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-24-250,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996.0,Jan,Wed,CAMAS, WA,1.0,0.0
190,190.0,Accident,1996-01-07,"GULFPORT, MS",United States,Non-Fatal,Substantial,Airplane,Piper,PA-34-200T,2.0,Reciprocating,Personal,0.0,0.0,4.0,0.0,VMC,Approach,Probable Cause,1996.0,Jan,Sun,GULFPORT, MS,4.0,0.0
191,191.0,Accident,1996-01-12,"COLLBRAN, CO",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,1.0,Reciprocating,Personal,0.0,0.0,1.0,2.0,VMC,Maneuvering,Probable Cause,1996.0,Jan,Fri,COLLBRAN, CO,3.0,0.0
192,192.0,Accident,1996-01-13,"WICHITA FALLS, TX",United States,Fatal,Destroyed,Airplane,Piper,PA-34-200T,2.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Takeoff,Probable Cause,1996.0,Jan,Sat,WICHITA FALLS, TX,2.0,100.0
193,193.0,Accident,1996-01-13,"HALLAM, NE",United States,Fatal,Destroyed,Airplane,Piper,PA-28-140,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,1996.0,Jan,Sat,HALLAM, NE,3.0,100.0
194,194.0,Accident,1996-01-13,"LAKE CITY, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-24-250,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,1996.0,Jan,Sat,LAKE CITY, FL,3.0,0.0
